https://www.guideline.gov/summaries/summary/51266/acr-appropriateness-criteria--radiologic-management-of-uterine-leiomyomas	Error (The Internet Archive): 502 Server Error: Bad Gateway for url: https://web.archive.org/save/https://www.guideline.gov/summaries/summary/51266/acr-appropriateness-criteria--radiologic-management-of-uterine-leiomyomas
https://www.guideline.gov/summaries/summary/51266/acr-appropriateness-criteria--radiologic-management-of-uterine-leiomyomas	http://archive.is/nHfFc
https://www.guideline.gov/summaries/summary/51266/acr-appropriateness-criteria--radiologic-management-of-uterine-leiomyomas	['Error (The WebCite Archive):  Received a Page Not Found error from the website concerned']
https://www.guideline.gov/summaries/summary/51283/practice-guidelines-for-moderate-procedural-sedation-and-analgesia-2018-a-report-by-the-american-society-of-anesthesiologists-task-force-on-moderate-procedural-sedation-and-analgesia-the-american-association-of-oral-and-maxillofacial-surgeons-american-college-	Error (The Internet Archive): 502 Server Error: Bad Gateway for url: https://web.archive.org/save/https://www.guideline.gov/summaries/summary/51283/practice-guidelines-for-moderate-procedural-sedation-and-analgesia-2018-a-report-by-the-american-society-of-anesthesiologists-task-force-on-moderate-procedural-sedation-and-analgesia-the-american-association-of-oral-and-maxillofacial-surgeons-american-college-
https://www.guideline.gov/summaries/summary/51283/practice-guidelines-for-moderate-procedural-sedation-and-analgesia-2018-a-report-by-the-american-society-of-anesthesiologists-task-force-on-moderate-procedural-sedation-and-analgesia-the-american-association-of-oral-and-maxillofacial-surgeons-american-college-	http://archive.is/5mykH
https://www.guideline.gov/summaries/summary/51283/practice-guidelines-for-moderate-procedural-sedation-and-analgesia-2018-a-report-by-the-american-society-of-anesthesiologists-task-force-on-moderate-procedural-sedation-and-analgesia-the-american-association-of-oral-and-maxillofacial-surgeons-american-college-	['Error (The WebCite Archive):  Received a Page Not Found error from the website concerned']
https://www.guideline.gov/summaries/summary/51286/occupational-therapy-practice-guidelines-for-adults-with-arthritis-and-other-rheumatic-conditions	Error (The Internet Archive): 502 Server Error: Bad Gateway for url: https://web.archive.org/save/https://www.guideline.gov/summaries/summary/51286/occupational-therapy-practice-guidelines-for-adults-with-arthritis-and-other-rheumatic-conditions
https://www.guideline.gov/summaries/summary/51286/occupational-therapy-practice-guidelines-for-adults-with-arthritis-and-other-rheumatic-conditions	http://archive.is/O7a1A
https://www.guideline.gov/summaries/summary/51286/occupational-therapy-practice-guidelines-for-adults-with-arthritis-and-other-rheumatic-conditions	['Error (The WebCite Archive):  Received a Page Not Found error from the website concerned']
https://www.guideline.gov/summaries/summary/51287/occupational-therapy-practice-guidelines-for-adults-with-musculoskeletal-conditions	Error (The Internet Archive): 502 Server Error: Bad Gateway for url: https://web.archive.org/save/https://www.guideline.gov/summaries/summary/51287/occupational-therapy-practice-guidelines-for-adults-with-musculoskeletal-conditions
https://www.guideline.gov/summaries/summary/51287/occupational-therapy-practice-guidelines-for-adults-with-musculoskeletal-conditions	http://archive.is/Xss68
https://www.guideline.gov/summaries/summary/51287/occupational-therapy-practice-guidelines-for-adults-with-musculoskeletal-conditions	['Error (The WebCite Archive):  Received a Page Not Found error from the website concerned']
https://www.guideline.gov/summaries/summary/51294/clinical-practice-guideline-on-systemic-lupus-erythematosus	Error (The Internet Archive): 502 Server Error: Bad Gateway for url: https://web.archive.org/save/https://www.guideline.gov/summaries/summary/51294/clinical-practice-guideline-on-systemic-lupus-erythematosus
https://www.guideline.gov/summaries/summary/51294/clinical-practice-guideline-on-systemic-lupus-erythematosus	http://archive.is/5NLcG
https://www.guideline.gov/summaries/summary/51294/clinical-practice-guideline-on-systemic-lupus-erythematosus	['Error (The WebCite Archive):  Received a Page Not Found error from the website concerned']
https://www.guideline.gov/summaries/summary/51298/clinical-pharmacogenetics-implementation-consortium-cpic-guideline-for-dihydropyrimidine-dehydrogenase-genotype-and-fluoropyrimidine-dosing-2017-update	Error (The Internet Archive): 502 Server Error: Bad Gateway for url: https://web.archive.org/save/https://www.guideline.gov/summaries/summary/51298/clinical-pharmacogenetics-implementation-consortium-cpic-guideline-for-dihydropyrimidine-dehydrogenase-genotype-and-fluoropyrimidine-dosing-2017-update
https://www.guideline.gov/summaries/summary/51298/clinical-pharmacogenetics-implementation-consortium-cpic-guideline-for-dihydropyrimidine-dehydrogenase-genotype-and-fluoropyrimidine-dosing-2017-update	http://archive.is/PynTz
https://www.guideline.gov/summaries/summary/51298/clinical-pharmacogenetics-implementation-consortium-cpic-guideline-for-dihydropyrimidine-dehydrogenase-genotype-and-fluoropyrimidine-dosing-2017-update	['Error (The WebCite Archive):  Received a Page Not Found error from the website concerned']
https://www.guideline.gov/summaries/summary/51299/american-academy-of-orthopaedic-surgeons-appropriate-use-criteria-for-the-management-of-osteoarthritis-of-the-hip	Error (The Internet Archive): 502 Server Error: Bad Gateway for url: https://web.archive.org/save/https://www.guideline.gov/summaries/summary/51299/american-academy-of-orthopaedic-surgeons-appropriate-use-criteria-for-the-management-of-osteoarthritis-of-the-hip
https://www.guideline.gov/summaries/summary/51299/american-academy-of-orthopaedic-surgeons-appropriate-use-criteria-for-the-management-of-osteoarthritis-of-the-hip	http://archive.is/BokBQ
https://www.guideline.gov/summaries/summary/51299/american-academy-of-orthopaedic-surgeons-appropriate-use-criteria-for-the-management-of-osteoarthritis-of-the-hip	['Error (The WebCite Archive):  Received a Page Not Found error from the website concerned']
https://www.guideline.gov/summaries/summary/51326/vadod-clinical-practice-guideline-for-the-management-of-pregnancy	Error (The Internet Archive): 502 Server Error: Bad Gateway for url: https://web.archive.org/save/https://www.guideline.gov/summaries/summary/51326/vadod-clinical-practice-guideline-for-the-management-of-pregnancy
https://www.guideline.gov/summaries/summary/51326/vadod-clinical-practice-guideline-for-the-management-of-pregnancy	http://archive.is/i3Dhl
https://www.guideline.gov/summaries/summary/51326/vadod-clinical-practice-guideline-for-the-management-of-pregnancy	['Error (The WebCite Archive):  Received a Page Not Found error from the website concerned']
